JURISDICTI3,Sample Type,Parameter,Units,LoadsPoundsQUns,LoadQUns_j
LAKE FOREST,Total,Bolstar (Sulprofos),ng/L,0.0012256224772410882,0.0012256224772410882
LAKE FOREST,Total,Chlordane-alpha,ng/L,6.128112386205441e-4,6.128112386205441e-4
LAKE FOREST,Total,Chlordane-gamma,ng/L,6.128112386205441e-4,6.128112386205441e-4
LAKE FOREST,Total,Chlorpyrifos,ng/L,3.0640561931027206e-4,3.0640561931027206e-4
LAKE FOREST,Total,Chrysene,ng/L,0.0015320280965513602,0.0015320280965513602
LAKE FOREST,Total,Demeton,ng/L,6.128112386205441e-4,6.128112386205441e-4
LAKE FOREST,Total,Diazinon,ng/L,3.0640561931027206e-4,3.0640561931027206e-4
LAKE FOREST,Total,"Dibenz[a,h]anthracene",ng/L,0.0015320280965513602,0.0015320280965513602
LAKE FOREST,Total,Dichlorvos,ng/L,0.0018384337158616328,0.0018384337158616328
LAKE FOREST,Total,Dieldrin,ng/L,6.128112386205441e-4,6.128112386205441e-4
LAKE FOREST,Total,Dimethoate,ng/L,0.0030640561931027203,0.0030640561931027203
LAKE FOREST,Total,Disulfoton,ng/L,6.128112386205441e-4,6.128112386205441e-4
LAKE FOREST,Total,Endosulfan-I,ng/L,0.0015320280965513602,0.0015320280965513602
LAKE FOREST,Total,Endosulfan-II,ng/L,0.0015320280965513602,0.0015320280965513602
LAKE FOREST,Total,Endosulfan Sulfate,ng/L,0.0015320280965513602,0.0015320280965513602
LAKE FOREST,Total,Endrin,ng/L,0.0015320280965513602,0.0015320280965513602
LAKE FOREST,Total,Endrin Aldehyde,ng/L,0.0015320280965513602,0.0015320280965513602
LAKE FOREST,Total,Ethoprop (Ethoprofos),ng/L,6.128112386205441e-4,6.128112386205441e-4
LAKE FOREST,Total,Fenchlorphos (Ronnel),ng/L,0.0012256224772410882,0.0012256224772410882
LAKE FOREST,Total,Fensulfothion,ng/L,6.128112386205441e-4,6.128112386205441e-4
LAKE FOREST,Total,Fenthion,ng/L,0.0012256224772410882,0.0012256224772410882
LAKE FOREST,Total,Fluoranthene,ng/L,0.0015320280965513602,0.0015320280965513602
LAKE FOREST,Total,Fluorene,ng/L,0.0015320280965513602,0.0015320280965513602
LAKE FOREST,Total,Heptachlor,ng/L,0.0015320280965513602,0.0015320280965513602
LAKE FOREST,Total,Heptachlor Epoxide,ng/L,0.0015320280965513602,0.0015320280965513602
LAKE FOREST,Total,"Indeno[1,2,3-cd]pyrene",ng/L,0.0015320280965513602,0.0015320280965513602
LAKE FOREST,Total,Malathion,ng/L,0.0015320280965513602,0.0015320280965513602
LAKE FOREST,Total,Merphos,ng/L,6.128112386205441e-4,6.128112386205441e-4
LAKE FOREST,Total,Methoxychlor,ng/L,0.0015320280965513602,0.0015320280965513602
LAKE FOREST,Total,Methyl Parathion,ng/L,6.128112386205441e-4,6.128112386205441e-4
LAKE FOREST,Total,Mevinphos (Phosdrin),ng/L,0.0030640561931027203,0.0030640561931027203
LAKE FOREST,Total,Mirex,ng/L,0.0015320280965513602,0.0015320280965513602
LAKE FOREST,Total,Naphthalene,ng/L,0.0015320280965513602,0.0015320280965513602
LAKE FOREST,Total,Phenanthrene,ng/L,0.0015320280965513602,0.0015320280965513602
LAKE FOREST,Total,Phorate,ng/L,0.0030640561931027203,0.0030640561931027203
LAKE FOREST,Total,Pyrene,ng/L,0.0015320280965513602,0.0015320280965513602
LAKE FOREST,Total,Tetrachlorvinphos (Stirofos),ng/L,0.0012256224772410882,0.0012256224772410882
LAKE FOREST,Total,Tokuthion (Prothiofos),ng/L,0.0018384337158616328,0.0018384337158616328
LAKE FOREST,Total,Toxaphene,ng/L,0.007660140482756802,0.007660140482756802
LAKE FOREST,Total,trans-Nonachlor,ng/L,6.128112386205441e-4,6.128112386205441e-4
LAKE FOREST,Total,Trichloronate,ng/L,6.128112386205441e-4,6.128112386205441e-4
LAKE FOREST,Total,"Arsenic, Total",ug/L,3.454723357723318,3.454723357723318
LAKE FOREST,Dissolved,"Arsenic, Total",ug/L,3.454723357723318,3.454723357723318
LAKE FOREST,Total,"Cadmium, Total",ug/L,0.16086295013789287,0.16086295013789287
LAKE FOREST,Dissolved,"Cadmium, Total",ug/L,0.16086295013789287,0.16086295013789287
LAKE FOREST,Total,"Calcium, Total",ug/L,153.04960684548095,153.04960684548095
LAKE FOREST,Total,Chromium 6+,ug/L,0.14201900455031113,0.14201900455031113
LAKE FOREST,Dissolved,Chromium 6+,ug/L,0.14201900455031113,0.14201900455031113
LAKE FOREST,Total,"Chromium, Total",ug/L,0.20958144360822614,0.20958144360822614
LAKE FOREST,Dissolved,"Chromium, Total",ug/L,0.20958144360822614,0.20958144360822614
LAKE FOREST,Total,"Copper, Total",ug/L,2.1908001780684456,2.1908001780684456
LAKE FOREST,Dissolved,"Copper, Total",ug/L,2.1908001780684456,2.1908001780684456
LAKE FOREST,Total,Dissolved Organic Carbon,ug/L,2.926173664413099,2.926173664413099
LAKE FOREST,Total,"Hardness as CaCO3, Total",ug/L,542.3379461791817,542.3379461791817
LAKE FOREST,Total,"Iron, Total",ug/L,34.56255385819869,34.56255385819869
LAKE FOREST,Dissolved,"Iron, Total",ug/L,34.56255385819869,34.56255385819869
LAKE FOREST,Total,"Lead, Total",ug/L,0.10662915551997469,0.10662915551997469
LAKE FOREST,Dissolved,"Lead, Total",ug/L,0.10662915551997469,0.10662915551997469
LAKE FOREST,Total,"Magnesium, Total",ug/L,38.8522325285425,38.8522325285425
LAKE FOREST,Total,"Manganese, Total",ug/L,111.30184121445635,111.30184121445635
LAKE FOREST,Dissolved,"Manganese, Total",ug/L,111.30184121445635,111.30184121445635
LAKE FOREST,Total,MBAS,mg/L,23.59323268689095,23.59323268689095
LAKE FOREST,Total,"Mercury, Total",ug/L,0.015320280965513607,0.015320280965513607
LAKE FOREST,Dissolved,"Mercury, Total",ug/L,0.015320280965513607,0.015320280965513607
LAKE FOREST,Total,"Nickel, Total",ug/L,1.8200493787030168,1.8200493787030168
LAKE FOREST,Dissolved,"Nickel, Total",ug/L,1.8200493787030168,1.8200493787030168
LAKE FOREST,Total,"Selenium, Total",ug/L,3.255559705171642,3.255559705171642
LAKE FOREST,Dissolved,"Selenium, Total",ug/L,3.255559705171642,3.255559705171642
LAKE FOREST,Total,"Silver, Total",ug/L,0.06128112386205443,0.06128112386205443
LAKE FOREST,Dissolved,"Silver, Total",ug/L,0.06128112386205443,0.06128112386205443
LAKE FOREST,Total,"Thallium, Total",ug/L,0.06128112386205443,0.06128112386205443
LAKE FOREST,Dissolved,"Thallium, Total",ug/L,0.06128112386205443,0.06128112386205443
LAKE FOREST,Total,Total Organic Carbon (TOC),mg/L,2910.853383447585,2910.853383447585
LAKE FOREST,Total,"Zinc, Total",ug/L,4.9024899089643545,4.9024899089643545
LAKE FOREST,Dissolved,"Zinc, Total",ug/L,4.9024899089643545,4.9024899089643545
LAKE FOREST,Total,"Ammonia, as Nitrogen",mg/L,42.8967867034381,42.8967867034381
LAKE FOREST,Total,Nitrate + Nitrite as N,mg/L,2389.9638306201227,2389.9638306201227
LAKE FOREST,Total,"Nitrogen, Total Kjeldahl",mg/L,476.4607380274731,476.4607380274731
LAKE FOREST,Total,Orthophosphate as P,mg/L,167.14426533375342,167.14426533375342
LAKE FOREST,Total,pH,NA,NA,NA
LAKE FOREST,Total,Phosphorus as PO4,mg/L,623.5354352964038,623.5354352964038
LAKE FOREST,Total,Sulfate,mg/L,430499.89513093233,430499.89513093233
LAKE FOREST,Total,Total Dissolved Solids,mg/L,1057099.386620439,1057099.386620439
LAKE FOREST,Total,VSS,mg/L,2328.682706758068,2328.682706758068
LAKE FOREST,Total,TSS,mg/L,2226.5475003213105,2226.5475003213105
LAKE FOREST,Total,E. coli,CFU/100 mL,1709492593392.475,1709492593392.475
LAKE FOREST,Total,Enterococcus,CFU/100 mL,9471700832495.705,9471700832495.705
LAKE FOREST,Total,Fecal coliforms,CFU/100 mL,3822036286040.086,3822036286040.086
LAKE FOREST,Total,Total Coliforms,CFU/100 mL,68194392885466.75,68194392885466.75
MISSION VIEJO,Total,d10-Acenaphthene,ng/L,0.09672706824849278,0.09672706824849278
MISSION VIEJO,Total,d10-Phenanthrene,ng/L,0.11193774786232,0.11193774786232
MISSION VIEJO,Total,d12-Chrysene,ng/L,0.11011675100714349,0.11011675100714349
MISSION VIEJO,Total,d8-Naphthalene,ng/L,0.07305410913119831,0.07305410913119831
MISSION VIEJO,Total,PCB030,ng/L,0.09094272529675566,0.09094272529675566
MISSION VIEJO,Total,PCB112,ng/L,0.10058329688298419,0.10058329688298419
MISSION VIEJO,Total,PCB198,ng/L,0.10251141120022988,0.10251141120022988
MISSION VIEJO,Total,TCMX,ng/L,0.07594628060706687,0.07594628060706687
MISSION VIEJO,Total,"2,4'-DDD",ng/L,0.0012854095448304689,0.0012854095448304689
MISSION VIEJO,Total,"2,4'-DDE",ng/L,0.0012854095448304689,0.0012854095448304689
MISSION VIEJO,Total,"2,4'-DDT",ng/L,0.0012854095448304689,0.0012854095448304689
MISSION VIEJO,Total,"4,4'-DDD",ng/L,0.0012854095448304689,0.0012854095448304689
MISSION VIEJO,Total,"4,4'-DDE",ng/L,0.0012854095448304689,0.0012854095448304689
MISSION VIEJO,Total,"4,4'-DDT",ng/L,0.0012854095448304689,0.0012854095448304689
MISSION VIEJO,Total,Acenaphthene,ng/L,0.0032135238620761724,0.0032135238620761724
MISSION VIEJO,Total,Acenaphthylene,ng/L,0.0032135238620761724,0.0032135238620761724
MISSION VIEJO,Total,Aldrin,ng/L,0.0032135238620761724,0.0032135238620761724
MISSION VIEJO,Total,Anthracene,ng/L,0.0032135238620761724,0.0032135238620761724
MISSION VIEJO,Total,Benz[a]anthracene,ng/L,0.0032135238620761724,0.0032135238620761724
MISSION VIEJO,Total,Benzo[a]pyrene,ng/L,0.0032135238620761724,0.0032135238620761724
MISSION VIEJO,Total,Benzo[b]fluoranthene,ng/L,0.0032135238620761724,0.0032135238620761724
MISSION VIEJO,Total,"Benzo[g,h,i]perylene",ng/L,0.0032135238620761724,0.0032135238620761724
MISSION VIEJO,Total,Benzo[k]fluoranthene,ng/L,0.0032135238620761724,0.0032135238620761724
MISSION VIEJO,Total,BHC-alpha,ng/L,0.0032135238620761724,0.0032135238620761724
MISSION VIEJO,Total,BHC-beta,ng/L,0.0032135238620761724,0.0032135238620761724
MISSION VIEJO,Total,BHC-delta,ng/L,0.0032135238620761724,0.0032135238620761724
MISSION VIEJO,Total,BHC-gamma,ng/L,0.0032135238620761724,0.0032135238620761724
MISSION VIEJO,Total,Bolstar (Sulprofos),ng/L,0.0025708190896609378,0.0025708190896609378
MISSION VIEJO,Total,Chlordane-alpha,ng/L,0.0012854095448304689,0.0012854095448304689
MISSION VIEJO,Total,Chlordane-gamma,ng/L,0.0012854095448304689,0.0012854095448304689
MISSION VIEJO,Total,Chlorpyrifos,ng/L,6.427047724152344e-4,6.427047724152344e-4
MISSION VIEJO,Total,Chrysene,ng/L,0.0032135238620761724,0.0032135238620761724
MISSION VIEJO,Total,Demeton,ng/L,0.0012854095448304689,0.0012854095448304689
MISSION VIEJO,Total,Diazinon,ng/L,6.427047724152344e-4,6.427047724152344e-4
MISSION VIEJO,Total,"Dibenz[a,h]anthracene",ng/L,0.0032135238620761724,0.0032135238620761724
MISSION VIEJO,Total,Dichlorvos,ng/L,0.003856228634491406,0.003856228634491406
MISSION VIEJO,Total,Dieldrin,ng/L,0.0012854095448304689,0.0012854095448304689
MISSION VIEJO,Total,Dimethoate,ng/L,0.006427047724152345,0.006427047724152345
MISSION VIEJO,Total,Disulfoton,ng/L,0.0012854095448304689,0.0012854095448304689
MISSION VIEJO,Total,Endosulfan-I,ng/L,0.0032135238620761724,0.0032135238620761724
MISSION VIEJO,Total,Endosulfan-II,ng/L,0.0032135238620761724,0.0032135238620761724
MISSION VIEJO,Total,Endosulfan Sulfate,ng/L,0.0032135238620761724,0.0032135238620761724
MISSION VIEJO,Total,Endrin,ng/L,0.0032135238620761724,0.0032135238620761724
MISSION VIEJO,Total,Endrin Aldehyde,ng/L,0.0032135238620761724,0.0032135238620761724
MISSION VIEJO,Total,Ethoprop (Ethoprofos),ng/L,0.0012854095448304689,0.0012854095448304689
MISSION VIEJO,Total,Fenchlorphos (Ronnel),ng/L,0.0025708190896609378,0.0025708190896609378
MISSION VIEJO,Total,Fensulfothion,ng/L,0.0012854095448304689,0.0012854095448304689
MISSION VIEJO,Total,Fenthion,ng/L,0.0025708190896609378,0.0025708190896609378
MISSION VIEJO,Total,Fluoranthene,ng/L,0.005601172091598767,0.005601172091598767
MISSION VIEJO,Total,Fluorene,ng/L,0.0032135238620761724,0.0032135238620761724
MISSION VIEJO,Total,Heptachlor,ng/L,0.0032135238620761724,0.0032135238620761724
MISSION VIEJO,Total,Heptachlor Epoxide,ng/L,0.0032135238620761724,0.0032135238620761724
MISSION VIEJO,Total,"Indeno[1,2,3-cd]pyrene",ng/L,0.0032135238620761724,0.0032135238620761724
MISSION VIEJO,Total,Malathion,ng/L,0.0032135238620761724,0.0032135238620761724
MISSION VIEJO,Total,Merphos,ng/L,0.0012854095448304689,0.0012854095448304689
MISSION VIEJO,Total,Methoxychlor,ng/L,0.0032135238620761724,0.0032135238620761724
MISSION VIEJO,Total,Methyl Parathion,ng/L,0.0012854095448304689,0.0012854095448304689
MISSION VIEJO,Total,Mevinphos (Phosdrin),ng/L,0.006427047724152345,0.006427047724152345
MISSION VIEJO,Total,Mirex,ng/L,0.0032135238620761724,0.0032135238620761724
MISSION VIEJO,Total,Naphthalene,ng/L,0.0032135238620761724,0.0032135238620761724
MISSION VIEJO,Total,Phenanthrene,ng/L,0.0032135238620761724,0.0032135238620761724
MISSION VIEJO,Total,Phorate,ng/L,0.006427047724152345,0.006427047724152345
MISSION VIEJO,Total,Pyrene,ng/L,0.009674849174090661,0.009674849174090661
MISSION VIEJO,Total,Tetrachlorvinphos (Stirofos),ng/L,0.0025708190896609378,0.0025708190896609378
MISSION VIEJO,Total,Tokuthion (Prothiofos),ng/L,0.003856228634491406,0.003856228634491406
MISSION VIEJO,Total,Toxaphene,ng/L,0.016067619310380858,0.016067619310380858
MISSION VIEJO,Total,trans-Nonachlor,ng/L,0.0012854095448304689,0.0012854095448304689
MISSION VIEJO,Total,Trichloronate,ng/L,0.0012854095448304689,0.0012854095448304689
MISSION VIEJO,Total,"Arsenic, Total",ug/L,5.918239779323618,5.918239779323618
MISSION VIEJO,Dissolved,"Arsenic, Total",ug/L,5.918239779323618,5.918239779323618
MISSION VIEJO,Total,"Cadmium, Total",ug/L,4.67567721932083,4.67567721932083
MISSION VIEJO,Dissolved,"Cadmium, Total",ug/L,4.67567721932083,4.67567721932083
MISSION VIEJO,Total,"Calcium, Total",ug/L,402.54742245607525,402.54742245607525
MISSION VIEJO,Total,Chromium 6+,ug/L,0.05049823211833985,0.05049823211833985
MISSION VIEJO,Dissolved,Chromium 6+,ug/L,0.05049823211833985,0.05049823211833985
MISSION VIEJO,Total,"Chromium, Total",ug/L,0.3838375724146539,0.3838375724146539
MISSION VIEJO,Dissolved,"Chromium, Total",ug/L,0.3838375724146539,0.3838375724146539
MISSION VIEJO,Total,"Copper, Total",ug/L,6.7001972524288185,6.7001972524288185
MISSION VIEJO,Dissolved,"Copper, Total",ug/L,6.7001972524288185,6.7001972524288185
MISSION VIEJO,Total,Dissolved Organic Carbon,ug/L,12.27566115313098,12.27566115313098
MISSION VIEJO,Total,"Hardness as CaCO3, Total",ug/L,1488.3971354516138,1488.3971354516138
MISSION VIEJO,Total,"Iron, Total",ug/L,126.05582936304131,126.05582936304131
MISSION VIEJO,Dissolved,"Iron, Total",ug/L,126.05582936304131,126.05582936304131
MISSION VIEJO,Total,"Lead, Total",ug/L,0.17628473757675003,0.17628473757675003
MISSION VIEJO,Dissolved,"Lead, Total",ug/L,0.17628473757675003,0.17628473757675003
MISSION VIEJO,Total,"Magnesium, Total",ug/L,117.8184965299194,117.8184965299194
MISSION VIEJO,Total,"Manganese, Total",ug/L,404.2613018491825,404.2613018491825
MISSION VIEJO,Dissolved,"Manganese, Total",ug/L,404.2613018491825,404.2613018491825
MISSION VIEJO,Total,MBAS,mg/L,58.30250435481056,58.30250435481056
MISSION VIEJO,Total,"Mercury, Total",ug/L,0.03213523862076172,0.03213523862076172
MISSION VIEJO,Dissolved,"Mercury, Total",ug/L,0.03213523862076172,0.03213523862076172
MISSION VIEJO,Total,"Nickel, Total",ug/L,27.663084579372384,27.663084579372384
MISSION VIEJO,Dissolved,"Nickel, Total",ug/L,27.663084579372384,27.663084579372384
MISSION VIEJO,Total,"Selenium, Total",ug/L,21.58952448004842,21.58952448004842
MISSION VIEJO,Dissolved,"Selenium, Total",ug/L,21.58952448004842,21.58952448004842
MISSION VIEJO,Total,"Silver, Total",ug/L,0.1285409544830469,0.1285409544830469
MISSION VIEJO,Dissolved,"Silver, Total",ug/L,0.1285409544830469,0.1285409544830469
MISSION VIEJO,Total,"Thallium, Total",ug/L,0.1726121388772344,0.1726121388772344
MISSION VIEJO,Dissolved,"Thallium, Total",ug/L,0.1726121388772344,0.1726121388772344
MISSION VIEJO,Total,Total Organic Carbon (TOC),mg/L,10893.845892438223,10893.845892438223
MISSION VIEJO,Total,"Zinc, Total",ug/L,15.81053740141477,15.81053740141477
MISSION VIEJO,Dissolved,"Zinc, Total",ug/L,15.81053740141477,15.81053740141477
MISSION VIEJO,Total,"Ammonia, as Nitrogen",mg/L,212.0925748970274,212.0925748970274
MISSION VIEJO,Total,Nitrate + Nitrite as N,mg/L,2999.2889379377607,2999.2889379377607
MISSION VIEJO,Total,"Nitrogen, Total Kjeldahl",mg/L,1827.42390290065,1827.42390290065
MISSION VIEJO,Total,Orthophosphate as P,mg/L,328.8506085524616,328.8506085524616
MISSION VIEJO,Total,pH,NA,NA,NA
MISSION VIEJO,Total,Phosphorus as PO4,mg/L,1422.5198962790523,1422.5198962790523
MISSION VIEJO,Total,Sulfate,mg/L,1304690.688002926,1304690.688002926
MISSION VIEJO,Total,Total Dissolved Solids,mg/L,2860036.237247793,2860036.237247793
MISSION VIEJO,Total,VSS,mg/L,4457.61667153709,4457.61667153709
MISSION VIEJO,Total,TSS,mg/L,6962.635034498374,6962.635034498374
MISSION VIEJO,Total,E. coli,CFU/100 mL,10104282256864,10104282256864
MISSION VIEJO,Total,Enterococcus,CFU/100 mL,41221740078493.06,41221740078493.06
MISSION VIEJO,Total,Fecal coliforms,CFU/100 mL,19976801547940.15,19976801547940.15
MISSION VIEJO,Total,Total Coliforms,CFU/100 mL,149427766621169.03,149427766621169.03
RANCHO SANTA MARGARITA,Total,d10-Acenaphthene,ng/L,0.04070082366524819,0.04070082366524819
RANCHO SANTA MARGARITA,Total,d10-Phenanthrene,ng/L,0.05561628615301484,0.05561628615301484
RANCHO SANTA MARGARITA,Total,d12-Chrysene,ng/L,0.055125914783554025,0.055125914783554025
RANCHO SANTA MARGARITA,Total,d8-Naphthalene,ng/L,0.03232364610362582,0.03232364610362582
RANCHO SANTA MARGARITA,Total,PCB030,ng/L,0.03967921664553815,0.03967921664553815
RANCHO SANTA MARGARITA,Total,PCB112,ng/L,0.05389998635990197,0.05389998635990197
RANCHO SANTA MARGARITA,Total,PCB198,ng/L,0.06448383508409804,0.06448383508409804
RANCHO SANTA MARGARITA,Total,TCMX,ng/L,0.029667467852379704,0.029667467852379704
RANCHO SANTA MARGARITA,Total,"2,4'-DDD",ng/L,5.720999310376252e-4,5.720999310376252e-4
RANCHO SANTA MARGARITA,Total,"2,4'-DDE",ng/L,5.720999310376252e-4,5.720999310376252e-4
RANCHO SANTA MARGARITA,Total,"2,4'-DDT",ng/L,5.720999310376252e-4,5.720999310376252e-4
RANCHO SANTA MARGARITA,Total,"4,4'-DDD",ng/L,5.720999310376252e-4,5.720999310376252e-4
RANCHO SANTA MARGARITA,Total,"4,4'-DDE",ng/L,5.720999310376252e-4,5.720999310376252e-4
RANCHO SANTA MARGARITA,Total,"4,4'-DDT",ng/L,5.720999310376252e-4,5.720999310376252e-4
RANCHO SANTA MARGARITA,Total,Acenaphthene,ng/L,0.0014302498275940627,0.0014302498275940627
RANCHO SANTA MARGARITA,Total,Acenaphthylene,ng/L,0.0014302498275940627,0.0014302498275940627
RANCHO SANTA MARGARITA,Total,Aldrin,ng/L,0.0014302498275940627,0.0014302498275940627
RANCHO SANTA MARGARITA,Total,Anthracene,ng/L,0.0014302498275940627,0.0014302498275940627
RANCHO SANTA MARGARITA,Total,Benz[a]anthracene,ng/L,0.0014302498275940627,0.0014302498275940627
RANCHO SANTA MARGARITA,Total,Benzo[a]pyrene,ng/L,0.0014302498275940627,0.0014302498275940627
RANCHO SANTA MARGARITA,Total,Benzo[b]fluoranthene,ng/L,0.0014302498275940627,0.0014302498275940627
RANCHO SANTA MARGARITA,Total,"Benzo[g,h,i]perylene",ng/L,0.0014302498275940627,0.0014302498275940627
RANCHO SANTA MARGARITA,Total,Benzo[k]fluoranthene,ng/L,0.0014302498275940627,0.0014302498275940627
RANCHO SANTA MARGARITA,Total,BHC-alpha,ng/L,0.0014302498275940627,0.0014302498275940627
RANCHO SANTA MARGARITA,Total,BHC-beta,ng/L,0.0014302498275940627,0.0014302498275940627
RANCHO SANTA MARGARITA,Total,BHC-delta,ng/L,0.0014302498275940627,0.0014302498275940627
RANCHO SANTA MARGARITA,Total,BHC-gamma,ng/L,0.0014302498275940627,0.0014302498275940627
RANCHO SANTA MARGARITA,Total,Bolstar (Sulprofos),ng/L,0.0011441998620752504,0.0011441998620752504
RANCHO SANTA MARGARITA,Total,Chlordane-alpha,ng/L,5.720999310376252e-4,5.720999310376252e-4
RANCHO SANTA MARGARITA,Total,Chlordane-gamma,ng/L,5.720999310376252e-4,5.720999310376252e-4
RANCHO SANTA MARGARITA,Total,Chlorpyrifos,ng/L,2.860499655188126e-4,2.860499655188126e-4
RANCHO SANTA MARGARITA,Total,Chrysene,ng/L,0.0014302498275940627,0.0014302498275940627
RANCHO SANTA MARGARITA,Total,Demeton,ng/L,5.720999310376252e-4,5.720999310376252e-4
RANCHO SANTA MARGARITA,Total,Diazinon,ng/L,2.860499655188126e-4,2.860499655188126e-4
RANCHO SANTA MARGARITA,Total,"Dibenz[a,h]anthracene",ng/L,0.0014302498275940627,0.0014302498275940627
RANCHO SANTA MARGARITA,Total,Dichlorvos,ng/L,0.0017162997931128754,0.0017162997931128754
RANCHO SANTA MARGARITA,Total,Dieldrin,ng/L,5.720999310376252e-4,5.720999310376252e-4
RANCHO SANTA MARGARITA,Total,Dimethoate,ng/L,0.0028604996551881254,0.0028604996551881254
RANCHO SANTA MARGARITA,Total,Disulfoton,ng/L,5.720999310376252e-4,5.720999310376252e-4
RANCHO SANTA MARGARITA,Total,Endosulfan-I,ng/L,0.0014302498275940627,0.0014302498275940627
RANCHO SANTA MARGARITA,Total,Endosulfan-II,ng/L,0.0014302498275940627,0.0014302498275940627
RANCHO SANTA MARGARITA,Total,Endosulfan Sulfate,ng/L,0.0014302498275940627,0.0014302498275940627
RANCHO SANTA MARGARITA,Total,Endrin,ng/L,0.0014302498275940627,0.0014302498275940627
RANCHO SANTA MARGARITA,Total,Endrin Aldehyde,ng/L,0.0014302498275940627,0.0014302498275940627
RANCHO SANTA MARGARITA,Total,Ethoprop (Ethoprofos),ng/L,5.720999310376252e-4,5.720999310376252e-4
RANCHO SANTA MARGARITA,Total,Fenchlorphos (Ronnel),ng/L,0.0011441998620752504,0.0011441998620752504
RANCHO SANTA MARGARITA,Total,Fensulfothion,ng/L,5.720999310376252e-4,5.720999310376252e-4
RANCHO SANTA MARGARITA,Total,Fenthion,ng/L,0.0011441998620752504,0.0011441998620752504
RANCHO SANTA MARGARITA,Total,Fluoranthene,ng/L,0.001750625788975133,0.001750625788975133
RANCHO SANTA MARGARITA,Total,Fluorene,ng/L,0.0020381060043215397,0.0020381060043215397
RANCHO SANTA MARGARITA,Total,Heptachlor,ng/L,0.0014302498275940627,0.0014302498275940627
RANCHO SANTA MARGARITA,Total,Heptachlor Epoxide,ng/L,0.0014302498275940627,0.0014302498275940627
RANCHO SANTA MARGARITA,Total,"Indeno[1,2,3-cd]pyrene",ng/L,0.0014302498275940627,0.0014302498275940627
RANCHO SANTA MARGARITA,Total,Malathion,ng/L,0.0014302498275940627,0.0014302498275940627
RANCHO SANTA MARGARITA,Total,Merphos,ng/L,5.720999310376252e-4,5.720999310376252e-4
RANCHO SANTA MARGARITA,Total,Methoxychlor,ng/L,0.0014302498275940627,0.0014302498275940627
RANCHO SANTA MARGARITA,Total,Methyl Parathion,ng/L,5.720999310376252e-4,5.720999310376252e-4
RANCHO SANTA MARGARITA,Total,Mevinphos (Phosdrin),ng/L,0.0028604996551881254,0.0028604996551881254
RANCHO SANTA MARGARITA,Total,Mirex,ng/L,0.0014302498275940627,0.0014302498275940627
RANCHO SANTA MARGARITA,Total,Naphthalene,ng/L,0.0014302498275940627,0.0014302498275940627
RANCHO SANTA MARGARITA,Total,Phenanthrene,ng/L,0.008266844003493682,0.008266844003493682
RANCHO SANTA MARGARITA,Total,Phorate,ng/L,0.0028604996551881254,0.0028604996551881254
RANCHO SANTA MARGARITA,Total,Pyrene,ng/L,0.003735812549675692,0.003735812549675692
RANCHO SANTA MARGARITA,Total,Tetrachlorvinphos (Stirofos),ng/L,0.0011441998620752504,0.0011441998620752504
RANCHO SANTA MARGARITA,Total,Tokuthion (Prothiofos),ng/L,0.0017162997931128754,0.0017162997931128754
RANCHO SANTA MARGARITA,Total,Toxaphene,ng/L,0.007151249137970315,0.007151249137970315
RANCHO SANTA MARGARITA,Total,trans-Nonachlor,ng/L,5.720999310376252e-4,5.720999310376252e-4
RANCHO SANTA MARGARITA,Total,Trichloronate,ng/L,5.720999310376252e-4,5.720999310376252e-4
RANCHO SANTA MARGARITA,Total,"Arsenic, Total",ug/L,2.1106401027209527,2.1106401027209527
RANCHO SANTA MARGARITA,Dissolved,"Arsenic, Total",ug/L,2.1106401027209527,2.1106401027209527
RANCHO SANTA MARGARITA,Total,"Cadmium, Total",ug/L,1.2471778496620232,1.2471778496620232
RANCHO SANTA MARGARITA,Dissolved,"Cadmium, Total",ug/L,1.2471778496620232,1.2471778496620232
RANCHO SANTA MARGARITA,Total,"Calcium, Total",ug/L,92.8967695162738,92.8967695162738
RANCHO SANTA MARGARITA,Total,Chromium 6+,ug/L,0.027905763302835274,0.027905763302835274
RANCHO SANTA MARGARITA,Dissolved,Chromium 6+,ug/L,0.027905763302835274,0.027905763302835274
RANCHO SANTA MARGARITA,Total,"Chromium, Total",ug/L,0.17359657282422944,0.17359657282422944
RANCHO SANTA MARGARITA,Dissolved,"Chromium, Total",ug/L,0.17359657282422944,0.17359657282422944
RANCHO SANTA MARGARITA,Total,"Copper, Total",ug/L,2.7276907426258203,2.7276907426258203
RANCHO SANTA MARGARITA,Dissolved,"Copper, Total",ug/L,2.7276907426258203,2.7276907426258203
RANCHO SANTA MARGARITA,Total,Dissolved Organic Carbon,ug/L,5.733258594612773,5.733258594612773
RANCHO SANTA MARGARITA,Total,"Hardness as CaCO3, Total",ug/L,340.7263732136942,340.7263732136942
RANCHO SANTA MARGARITA,Total,"Iron, Total",ug/L,57.17423685807267,57.17423685807267
RANCHO SANTA MARGARITA,Dissolved,"Iron, Total",ug/L,57.17423685807267,57.17423685807267
RANCHO SANTA MARGARITA,Total,"Lead, Total",ug/L,0.05720999310376252,0.05720999310376252
RANCHO SANTA MARGARITA,Dissolved,"Lead, Total",ug/L,0.05720999310376252,0.05720999310376252
RANCHO SANTA MARGARITA,Total,"Magnesium, Total",ug/L,26.422843957780607,26.422843957780607
